obsnme,obsval
h_p27_cp116,0.13202027057423038
h_p27_cp117,2.7869899037530104
h_p27_cp118,0.08968085746073484
h_p27_cp119,2.5893685388884933
h_p27_cp120,0.07135975443679854
h_p27_cp121,2.2572232723046
h_p27_cp122,0.07583953159337398
h_p27_cp123,1.8271537657042245
h_p27_cp124,0.10781760535292051
h_p27_cp125,1.3806472032499642
h_p27_cp126,0.1790413938929305
h_p27_cp127,0.981775481674731
h_p27_cp128,0.30968734753560057
h_p27_cp129,0.6616704331931942
h_p27_cp130,0.5291164647842379
h_p27_cp131,0.4253220205080197
h_p27_cp132,0.8743364773026769
h_p27_cp133,0.2629683571692567
h_p27_cp134,1.383788093617568
h_p27_cp135,0.15940050150311436
h_p27_cp136,2.0842850345875377
h_p27_cp137,0.09991215886930149
h_p27_cp138,2.9711159144412704
h_p27_cp139,0.07343231878894585
h_p27_cp140,3.9850647507132635
h_p27_cp141,0.07373750582542016
h_p27_cp142,4.992609956742399
h_p27_cp143,0.09950689097627219
h_p27_cp144,5.779150656004276
h_p27_cp145,0.15367441809280535
h_p27_cp146,6.089465109415414
h_p27_cp147,0.24219691804501053
h_p27_cp148,5.779106616440913
h_p27_cp149,0.3721189055340801
h_p27_cp150,4.992505502831591
h_p27_cp151,0.548781585942379
h_p27_cp152,3.9848644226181023
h_p27_cp153,0.772309044395115
h_p27_cp154,2.9707601344903196
h_p27_cp155,1.0342240710347141
h_p27_cp156,2.083683315106555
h_p27_cp157,1.3161338656543649
h_p27_cp158,1.382810481721208
h_p27_cp159,1.593140707747125
h_p27_cp160,0.8728008303669412
h_p27_cp161,1.8431261509483647
h_p27_cp162,0.5267631734445786
h_p27_cp163,2.0575382071313015
h_p27_cp164,0.3061213300838972
h_p27_cp165,2.2426005721192723
h_p27_cp166,0.17360108926368412
h_p27_cp167,2.4035789719280274
h_p27_cp168,0.09929962751493804
h_p27_cp169,2.525934181415323
h_p27_cp170,0.06196271209955739
h_p27_cp171,2.5705760778882905
h_p27_cp172,0.047791945228709665
h_p27_cp173,2.4912026551501185
h_p27_cp174,0.04838424079844117
h_p27_cp175,2.267190980887108
h_p27_cp176,0.05863571046256766
h_p27_cp177,1.9263741299062076
h_p27_cp178,0.07495940920125577
h_p27_cp179,1.528706471399346
h_p27_cp180,0.09398637859158043
h_p27_cp181,1.1367691155619468
h_p27_cp182,0.11192226539924377
h_p27_cp183,0.7955605591478161
h_p27_cp184,0.12473096399889982
h_p27_cp185,0.5264029656034381
h_p27_cp186,0.12911148686725937
h_p27_cp187,0.3307898947668946
h_p27_cp188,0.12375785402946349
h_p27_cp189,0.198239700099748
h_p27_cp190,0.10995580035159946
h_p27_cp191,0.11372758123047788
h_p27_cp192,0.09088987120776437
h_p27_cp193,0.06266059661106738
h_p27_cp194,0.07025023419009813
h_p27_cp195,0.03324815803694037
h_p27_cp196,0.05104029319181791
h_p27_cp197,0.017027793199304142
h_p27_cp198,0.03503205789320418
h_p27_cp199,0.00843228841790733
h_p27_cp200,0.02281353987109469
h_p27_cp201,0.004043363744585804
h_p27_cp202,0.014147437485007686
h_p27_cp203,0.0018794455397710408
h_p27_cp204,0.008379425391922268
h_p27_cp205,0.0008475609099605208
h_p27_cp206,0.004751677956846834
h_p27_cp207,0.00037103087220202724
h_p27_cp208,0.002584802445198875
h_p27_cp209,0.00015768854268571886
h_p27_cp210,0.001351047492789803
h_p27_cp211,6.500876634163433e-05
h_p28_cp0,0.44292786011919816
h_p28_cp1,0.0008704951583240472
h_p28_cp2,0.6537684948352762
h_p28_cp3,0.001429262943474896
h_p28_cp4,0.9114540063596905
h_p28_cp5,0.0022566728375750245
h_p28_cp6,1.1927496237317428
h_p28_cp7,0.0034279623378097313
h_p28_cp8,1.4557363971366613
h_p28_cp9,0.005018796662170644
h_p28_cp10,1.6471132140118243
h_p28_cp11,0.007105118456365744
h_p28_cp12,1.7195451724028317
h_p28_cp13,0.009774106971235597
h_p28_cp14,1.653097241058731
h_p28_cp15,0.013149008408618101
h_p28_cp16,1.467546835113808
h_p28_cp17,0.017420346698600042
h_p28_cp18,1.2104683674547232
h_p28_cp19,0.022860595529436978
h_p28_cp20,0.9361950097604677
h_p28_cp21,0.029788076989007095
h_p28_cp22,0.6888745854348599
h_p28_cp23,0.03845324331678057
h_p28_cp24,0.4956097693720949
h_p28_cp25,0.04885525176223382
h_p28_cp26,0.3685733210813851
h_p28_cp27,0.060547734489773575
h_p28_cp28,0.3115142071669652
h_p28_cp29,0.07252996259467182
h_p28_cp30,0.3264735782727257
h_p28_cp31,0.0833156247158513
h_p28_cp32,0.41841822320520805
h_p28_cp33,0.09121509432361563
h_p28_cp34,0.5969488949122024
h_p28_cp35,0.09477142767354962
h_p28_cp36,0.8746560491867967
h_p28_cp37,0.09319778458848305
h_p28_cp38,1.2613441544935995
h_p28_cp39,0.08663416076205976
h_p28_cp40,1.753084305016273
h_p28_cp41,0.07610970118412297
h_p28_cp42,2.316506193758414
h_p28_cp43,0.06323200670203732
h_p28_cp44,2.8740827127999182
h_p28_cp45,0.04974313569164224
h_p28_cp46,3.3056879207324528
h_p28_cp47,0.03711754363894215
h_p28_cp48,3.487650450651472
h_p28_cp49,0.02632485024196285
h_p28_cp50,3.3712127133026115
h_p28_cp51,0.017786691503260954
h_p28_cp52,3.0393486133975784
h_p28_cp53,0.011478900251404411
h_p28_cp54,2.645959522742487
h_p28_cp55,0.007098384342043573
h_p28_cp56,2.3333754116542877
h_p28_cp57,0.004224714785323158
h_p28_cp58,2.188389430391453
h_p28_cp59,0.002437532820749766
h_p28_cp60,2.233816222106725
h_p28_cp61,0.0013811693374918832
h_p28_cp62,2.4346919110912495
h_p28_cp63,0.0007865466295697843
h_p28_cp64,2.7079450163942056
h_p28_cp65,0.00046672555208715494
h_p28_cp66,2.9391040822722516
h_p28_cp67,0.00030067569332459243
h_p28_cp68,3.015999621433366
h_p28_cp69,0.0002148784583368979
h_p28_cp70,2.8776083566053785
h_p28_cp71,0.00016751438920437067
h_p28_cp72,2.547167974856393
h_p28_cp73,0.00013664223456544278
h_p28_cp74,2.1022026122059287
h_p28_cp75,0.00011206237377336947
h_p28_cp76,1.6287668263566957
h_p28_cp77,8.999791361929965e-05
h_p28_cp78,1.1920696647589466
h_p28_cp79,6.975612859605462e-05
h_p28_cp80,0.8281386576420573
h_p28_cp81,5.173538011149503e-05
h_p28_cp82,0.5480772529017486
h_p28_cp83,3.630867240644875e-05
h_p28_cp84,0.698685173760623
h_p28_cp85,0.8359295935174487
h_p28_cp86,1.0471289119600442
h_p28_cp87,1.2237064887278848
h_p28_cp88,1.4818960916622927
h_p28_cp89,1.7174445755820216
h_p28_cp90,1.9670214293578283
h_p28_cp91,2.3095885173606803
h_p28_cp92,2.431736516478395
h_p28_cp93,2.977387867198331
h_p28_cp94,2.7804151771515535
h_p28_cp95,3.68617129305062
h_p28_cp96,2.921672490560468
h_p28_cp97,4.392492793120255
h_p28_cp98,2.81199065212013
h_p28_cp99,5.03415813823176
h_p28_cp100,2.4923980751318595
h_p28_cp101,5.504339179610724
h_p28_cp102,2.0518310079446564
h_p28_cp103,5.655876160071102
h_p28_cp104,1.583734791408915
h_p28_cp105,5.402601936093106
h_p28_cp106,1.157436331651752
h_p28_cp107,4.879283844178644
h_p28_cp108,0.8087459770385976
h_p28_cp109,4.281850134622573
h_p28_cp110,0.5454015747291123
h_p28_cp111,3.757950184385436
h_p28_cp112,0.35835437962623473
h_p28_cp113,3.3809108623147495
h_p28_cp114,0.2320701417716009
h_p28_cp115,3.147347799925228
h_p28_cp116,0.1512313828616243
h_p28_cp117,2.981570078271261
h_p28_cp118,0.1041010052126694
h_p28_cp119,2.7638564134310855
h_p28_cp120,0.0838789774234101
h_p28_cp121,2.40808028319384
h_p28_cp122,0.08933489595210631
h_p28_cp123,1.9518611717380736
h_p28_cp124,0.12552477084227576
h_p28_cp125,1.4796483140589771
h_p28_cp126,0.20486233809879195
h_p28_cp127,1.0578086415939651
h_p28_cp128,0.3482710906291686
h_p28_cp129,0.7183385131272644
h_p28_cp130,0.5855175778979174
h_p28_cp131,0.46633966361810053
h_p28_cp132,0.9531346950921034
h_p28_cp133,0.2919384440592694
h_p28_cp134,1.4879081578687874
h_p28_cp135,0.17975706396009627
h_p28_cp136,2.2143549427541984
h_p28_cp137,0.11489479904980726
h_p28_cp138,3.1262944453883392
h_p28_cp139,0.08609876775085468
h_p28_cp140,4.164531926513064
h_p28_cp141,0.08704116035460174
h_p28_cp142,5.194358526425731
h_p28_cp143,0.11643033401560388
h_p28_cp144,5.995945282516459
h_p28_cp145,0.17737483575092483
h_p28_cp146,6.310668342307963
h_p28_cp147,0.2761054055456498
h_p28_cp148,5.995884997113535
h_p28_cp149,0.4199346908294501
h_p28_cp150,5.194217098933677
h_p28_cp151,0.6143046099800813
h_p28_cp152,4.164264662702408
h_p28_cp153,0.8590717434983617
h_p28_cp154,3.1258273847520286
h_p28_cp155,1.1449440078285988
h_p28_cp156,2.2135777553671687
h_p28_cp157,1.452114134573776
h_p28_cp158,1.486665448842814
h_p28_cp159,1.7538222976645557
h_p28_cp160,0.951212927749566
h_p28_cp161,2.025957755779018
h_p28_cp162,0.5826178407792213
h_p28_cp163,2.258223691236708
h_p28_cp164,0.3439443645188476
h_p28_cp165,2.4556768639245092
h_p28_cp166,0.19836106151842614
h_p28_cp167,2.6230763621124424
h_p28_cp168,0.11548967358748996
h_p28_cp169,2.74583442273115
h_p28_cp170,0.07318714124630787
h_p28_cp171,2.784871327814699
h_p28_cp172,0.056725876163000066
h_p28_cp173,2.693827346589842
h_p28_cp174,0.05690338605472789
h_p28_cp175,2.4524133041638834
h_p28_cp176,0.06797146744747806
h_p28_cp177,2.0895954280522346
h_p28_cp178,0.08581343226433091
h_p28_cp179,1.6670463024631772
h_p28_cp180,0.10659886011126218
h_p28_cp181,1.249184627015211
h_p28_cp182,0.1261211375158382
h_p28_cp183,0.8827911288951782
h_p28_cp184,0.13999742275291283
h_p28_cp185,0.5908166100989547
h_p28_cp186,0.1446873096683703
h_p28_cp187,0.375979511259402
h_p28_cp188,0.13879650606122595
h_p28_cp189,0.22837152826696183
h_p28_cp190,0.12368722379733299
h_p28_cp191,0.13286110852118327
h_p28_cp192,0.10275277798109528
h_p28_cp193,0.07426398512939159
h_p28_cp194,0.07995835228530268
h_p28_cp195,0.03998958764054805
h_p28_cp196,0.058577890873038996
h_p28_cp197,0.020791316075019495
h_p28_cp198,0.04059533364898016
h_p28_cp199,0.01045647530554561
h_p28_cp200,0.026725418266778433
h_p28_cp201,0.0050944929730576405
h_p28_cp202,0.016773948339505296
h_p28_cp203,0.0024073301581211126
h_p28_cp204,0.010066860783354059
h_p28_cp205,0.0011042611010907422
h_p28_cp206,0.005790919596165622
h_p28_cp207,0.0004919886969219078
h_p28_cp208,0.003199259274879296
h_p28_cp209,0.00021292061387612193
h_p28_cp210,0.0017002498439069313
h_p28_cp211,8.941958049035748e-05
h_p29_cp0,0.4906553251485093
h_p29_cp1,0.0011008744281753025
h_p29_cp2,0.7158115099200586
h_p29_cp3,0.0017881382332234352
h_p29_cp4,0.9873640260825596
h_p29_cp5,0.0027976514179499645
h_p29_cp6,1.2804339893436918
h_p29_cp7,0.00421802171786112
h_p29_cp8,1.5521748874739387
h_p29_cp9,0.006139355372852151
h_p29_cp10,1.7491478202396138
h_p29_cp11,0.008653629770833504
h_p29_cp12,1.8238353802976235
h_p29_cp13,0.011866943963923404
h_p29_cp14,1.7559000566184295
h_p29_cp15,0.015925778021028236
h_p29_cp16,1.5655858111617817
h_p29_cp17,0.021048198610060354
h_p29_cp18,1.3007513170064158
h_p29_cp19,0.02753490861869068
h_p29_cp20,1.016043906629875
h_p29_cp21,0.035724196104638395
h_p29_cp22,0.7568245028928686
h_p29_cp23,0.045864202461416426
h_p29_cp24,0.5522645229748377
h_p29_cp25,0.05791374264163096
h_p29_cp26,0.4167636250599571
h_p29_cp27,0.07133665520768773
h_p29_cp28,0.3558968888733034
h_p29_cp29,0.08499258644997099
h_p29_cp30,0.3729912605863319
h_p29_cp31,0.09722057370845505
h_p29_cp32,0.47388201223748183
h_p29_cp33,0.10615025461584082
h_p29_cp34,0.6687340817684344
h_p29_cp35,0.11017429784124033
h_p29_cp36,0.970276273120362
h_p29_cp37,0.10841983366663044
h_p29_cp38,1.3875650276986562
h_p29_cp39,0.10102715731636636
h_p29_cp40,1.914369059965793
h_p29_cp41,0.08911530879777274
h_p29_cp42,2.51309149392182
h_p29_cp43,0.07445398654044766
h_p29_cp44,3.1007536092402006
h_p29_cp45,0.05898584182250488
h_p29_cp46,3.552679298464227
h_p29_cp47,0.04438425917805944
h_p29_cp48,3.7439419261290823
h_p29_cp49,0.03178123590623727
h_p29_cp50,3.6273399857700497
h_p29_cp51,0.021703536701807025
h_p29_cp52,3.285817373127429
h_p29_cp53,0.014171254751545348
h_p29_cp54,2.875626892578566
h_p29_cp55,0.008874920104062767
h_p29_cp56,2.5439410349194986
h_p29_cp57,0.005354494547646027
h_p29_cp58,2.382230766047087
h_p29_cp59,0.003134671442239778
h_p29_cp60,2.4156294480967517
h_p29_cp61,0.001803469157039217
h_p29_cp62,2.6087682302436406
h_p29_cp63,0.0010426205176372605
h_p29_cp64,2.876778775214916
h_p29_cp65,0.0006266742466323194
h_p29_cp66,3.1037449707341693
h_p29_cp67,0.0004069268929924874
h_p29_cp68,3.1765553582163193
h_p29_cp69,0.0002914036590482283
h_p29_cp70,3.032637697881455
h_p29_cp71,0.00022683688371216704
h_p29_cp72,2.694028987191814
h_p29_cp73,0.0001847373598593549
h_p29_cp74,2.236750771452762
h_p29_cp75,0.00015153889103203255
h_p29_cp76,1.746599758814682
h_p29_cp77,0.000122001469208044
h_p29_cp78,1.290262684748086
h_p29_cp79,9.498341705693747e-05
h_p29_cp80,0.9059754615304882
h_p29_cp81,7.08642166955542e-05
h_p29_cp82,0.6068118539119496
h_p29_cp83,5.0060431931342464e-05
h_p29_cp84,0.7637041933344335
h_p29_cp85,0.9166222444473533
h_p29_cp86,1.1300536557728265
h_p29_cp87,1.3302210401777756
h_p29_cp88,1.5808835827574512
h_p29_cp89,1.852674343538638
h_p29_cp90,2.0786004848064294
h_p29_cp91,2.4752703421861497
h_p29_cp92,2.552842172526198
h_p29_cp93,3.17455573948655
h_p29_cp94,2.90913507404548
h_p29_cp95,3.9158978840844156
h_p29_cp96,3.0545366054561782
h_p29_cp97,4.655930920455603
h_p29_cp98,2.942721512474236
h_p29_cp99,5.331014202584811
h_p29_cp100,2.6173839027014765
h_p29_cp101,5.828783226827454
h_p29_cp102,2.1688917766196028
h_p29_cp103,5.992393238389241
h_p29_cp104,1.6894394384285079
h_p29_cp105,5.72972419889993
h_p29_cp106,1.2478904397880797
h_p29_cp107,5.183129512002779
h_p29_cp108,0.8816852835093414
h_p29_cp109,4.559297139654291
h_p29_cp110,0.6010867860368307
h_p29_cp111,4.011731985082861
h_p29_cp112,0.3990745923169925
h_p29_cp113,3.6147763436706555
h_p29_cp114,0.2611211637440647
h_p29_cp115,3.3634956781861547
h_p29_cp116,0.17207805849966462
h_p29_cp117,3.1794558373692325
h_p29_cp118,0.11997983660830869
h_p29_cp119,2.9408268287443207
h_p29_cp120,0.09779552888903709
h_p29_cp121,2.5618151665398727
h_p29_cp122,0.10430290986641921
h_p29_cp123,2.0799726544341866
h_p29_cp124,0.14488648536053006
h_p29_cp125,1.5819357059440335
h_p29_cp126,0.23253610860729168
h_p29_cp127,1.1365735660115206
h_p29_cp128,0.3887634258185244
h_p29_cp129,0.7771753960050773
h_p29_cp130,0.6435515365960782
h_p29_cp131,0.509128540995107
h_p29_cp132,1.0328848500039385
h_p29_cp133,0.3224328503013112
h_p29_cp134,1.5921613782643362
h_p29_cp135,0.20149047867244008
h_p29_cp136,2.3442210304910986
h_p29_cp137,0.13118496973265792
h_p29_cp138,3.2817022631584223
h_p29_cp139,0.10009302495473094
h_p29_cp140,4.344361704594576
h_p29_cp141,0.10180850059509794
h_p29_cp142,5.394763185487136
h_p29_cp143,0.1350940146148787
h_p29_cp144,6.20909683842774
h_p29_cp145,0.20324993768190325
h_p29_cp146,6.527738839139147
h_p29_cp147,0.3127865526548703
h_p29_cp148,6.209015930663554
h_p29_cp149,0.471271261246784
h_p29_cp150,5.394575284884468
h_p29_cp151,0.684203643256069
h_p29_cp152,4.344011450340531
h_p29_cp153,0.9510963820980578
h_p29_cp154,3.2810993301513918
h_p29_cp155,1.2617457036826636
h_p29_cp156,2.343232939536847
h_p29_cp157,1.594833960862161
h_p29_cp158,1.5906049521372552
h_p29_cp159,1.9216570639916881
h_p29_cp160,1.0305130420060777
h_p29_cp161,2.2160658254847476
h_p29_cp162,0.6400242203126254
h_p29_cp163,2.4660500028981005
h_p29_cp164,0.38357518448583505
h_p29_cp165,2.675580118381504
h_p29_cp166,0.22484824970297268
h_p29_cp167,2.8490014057451845
h_p29_cp168,0.13317197713149653
h_p29_cp169,2.971685527848649
h_p29_cp170,0.08566085135680623
h_p29_cp171,3.004516096272937
h_p29_cp172,0.06673083281793879
h_p29_cp173,2.901152365787766
h_p29_cp174,0.06639498981712677
h_p29_cp175,2.641855182762356
h_p29_cp176,0.07824486904019068
h_p29_cp177,2.256619309940561
h_p29_cp178,0.09760837947578693
h_p29_cp179,1.808837253523052
h_p29_cp180,0.12017039076590663
h_p29_cp181,1.364835750595148
h_p29_cp182,0.14129556218676953
h_p29_cp183,0.9731485420495574
h_p29_cp184,0.1562447052765492
h_p29_cp185,0.6582256752224112
h_p29_cp186,0.1612340153196783
h_p29_cp187,0.4238979160547842
h_p29_cp188,0.15477951954017044
h_p29_cp189,0.26081475466071424
h_p29_cp190,0.13831777984614746
h_p29_cp191,0.15380520147436982
h_p29_cp192,0.11544948324672077
h_p29_cp193,0.0871836996991533
h_p29_cp194,0.09041555601834261
h_p29_cp195,0.047625532388792635
h_p29_cp196,0.06676362641837841
h_p29_cp197,0.02512737755910166
h_p29_cp198,0.046695699819792935
h_p29_cp199,0.01282823611677486
h_p29_cp200,0.03106194918109395
h_p29_cp201,0.0063469305325725145
h_p29_cp202,0.019720379561476875
h_p29_cp203,0.0030469682299099077
h_p29_cp204,0.011984098466655269
h_p29_cp205,0.0014206282673967507
h_p29_cp206,0.006987825503529166
h_p29_cp207,0.0006436550338548841
h_p29_cp208,0.00391724716155295
h_p29_cp209,0.00028340185349406966
h_p29_cp210,0.002114642189553706
h_p29_cp211,0.00012112977310607675
h_p30_cp0,0.539492459491612
h_p30_cp1,0.0013760725837528298
h_p30_cp2,0.7782806376217195
h_p30_cp3,0.00221282605707529
h_p30_cp4,1.062878861430363
h_p30_cp5,0.0034328296273997694
h_p30_cp6,1.3671957872024905
h_p30_cp7,0.005139628243341576
h_p30_cp8,1.6477985504347998
h_p30_cp9,0.007439508398420003
h_p30_cp10,1.8509050846687387
h_p30_cp11,0.010442356338899117
h_p30_cp12,1.9281533006815152
h_p30_cp13,0.01427505458059386
h_p30_cp14,1.8584903874079828
h_p30_cp15,0.01910881728190361
h_p30_cp16,1.662954747346248
h_p30_cp17,0.025189799214331288
h_p30_cp18,1.3903671747066255
h_p30_cp19,0.03284580275158078
h_p30_cp20,1.0959114275315187
h_p30_cp21,0.0424316755320433
h_p30_cp22,0.8258389492539209
h_p30_cp23,0.05418738209436924
h_p30_cp24,0.6109791190647229
h_p30_cp25,0.06802352463364514
h_p30_cp26,0.4677705505314407
h_p30_cp27,0.0833053657797791
h_p30_cp28,0.40365453491540393
h_p30_cp29,0.09874467686950084
h_p30_cp30,0.4233830325265444
h_p30_cp31,0.11249938439050311
h_p30_cp32,0.5337731226977667
h_p30_cp33,0.12251422437248038
h_p30_cp34,0.7455526826674941
h_p30_cp35,0.1270291481187087
h_p30_cp36,1.0714157180618713
h_p30_cp37,0.12508379572318518
h_p30_cp38,1.5193175357808286
h_p30_cp39,0.11681759097882605
h_p30_cp40,2.0802812131178143
h_p30_cp41,0.10343906104662892
h_p30_cp42,2.712174258707364
h_p30_cp43,0.08688174938288284
h_p30_cp44,3.326742313243358
h_p30_cp45,0.0692941620768579
h_p30_cp46,3.795824997006548
h_p30_cp47,0.05255772506006906
h_p30_cp48,3.9951461668310913
h_p30_cp49,0.037978660186126945
h_p30_cp50,3.880124872104716
h_p30_cp51,0.026201222651707212
h_p30_cp52,3.5324902897295942
h_p30_cp53,0.017300218221407704
h_p30_cp54,3.1088195437382637
h_p30_cp55,0.01096662854843089
h_p30_cp56,2.7599386194324325
h_p30_cp57,0.006703479709813109
h_p30_cp58,2.581715448531213
h_p30_cp59,0.003979587818321306
h_p30_cp60,2.6019246360046964
h_p30_cp61,0.002323310330211825
h_p30_cp62,2.785540465273243
h_p30_cp63,0.001362722739486344
h_p30_cp64,3.04680760183237
h_p30_cp65,0.0008293272235277982
h_p30_cp66,3.268777906836931
h_p30_cp67,0.0005428054332696775
h_p30_cp68,3.3369535211052153
h_p30_cp69,0.00038966368970250187
h_p30_cp70,3.1870031876514986
h_p30_cp71,0.00030302196137199644
h_p30_cp72,2.8399539810595797
h_p30_cp73,0.0002464476633576851
h_p30_cp74,2.370826513666998
h_p30_cp75,0.0002021952252562187
h_p30_cp76,1.8649451746689465
h_p30_cp77,0.00016314626782332198
h_p30_cp78,1.3899211784523686
h_p30_cp79,0.00012753599071402277
h_p30_cp80,0.9858833460277765
h_p30_cp81,9.567169126967201e-05
h_p30_cp82,0.6678438978203758
h_p30_cp83,6.799250445510552e-05
h_p30_cp84,0.8289886381353426
h_p30_cp85,0.9995667034129383
h_p30_cp86,1.2121048539302137
h_p30_cp87,1.4386698941282248
h_p30_cp88,1.678325312188008
h_p30_cp89,1.9893906250142663
h_p30_cp90,2.1895343179839983
h_p30_cp91,2.642267364301688
h_p30_cp92,2.6761595810430663
h_p30_cp93,3.3736847789318745
h_p30_cp94,3.0433829401322328
h_p30_cp95,4.149416479561978
h_p30_cp96,3.194284412313664
h_p30_cp97,4.926181193013008
h_p30_cp98,3.0789879549029138
h_p30_cp99,5.638231291787861
h_p30_cp100,2.7446073839223573
h_p30_cp101,6.1662384331179965
h_p30_cp102,2.285365501418255
h_p30_cp103,6.342839182668513
h_p30_cp104,1.7936985221749637
h_p30_cp105,6.071151729987832
h_p30_cp106,1.3376166550428934
h_p30_cp107,5.499697642124602
h_p30_cp108,0.9550808216827136
h_p30_cp109,4.846645624422308
h_p30_cp110,0.6581198404142015
h_p30_cp111,4.272746214933932
h_p30_cp112,0.4415405351160189
h_p30_cp113,3.8538206834712128
h_p30_cp114,0.29194617614803064
h_p30_cp115,3.583002772703594
h_p30_cp116,0.19456230547257292
h_p30_cp117,3.379081168487346
h_p30_cp118,0.13735755218522172
h_p30_cp119,3.11888685646295
h_p30_cp120,0.11316033557750416
h_p30_cp121,2.716765668872995
h_p30_cp122,0.12078203405371823
h_p30_cp123,2.2101682849881854
h_p30_cp124,0.16590370313360836
h_p30_cp125,1.6868546077473638
h_p30_cp126,0.26200174494670136
h_p30_cp127,1.217897890660197
h_p30_cp128,0.4310388287981368
h_p30_cp129,0.8382035515478492
h_p30_cp130,0.7030869872432959
h_p30_cp131,0.5537436257427544
h_p30_cp132,1.1135857147023671
h_p30_cp133,0.35449367916680785
h_p30_cp134,1.6967770236378783
h_p30_cp135,0.22463444900631657
h_p30_cp136,2.474117235664835
h_p30_cp137,0.14882083397310453
h_p30_cp138,3.436902121154162
h_p30_cp139,0.11546515673921931
h_p30_cp140,4.523076354185832
h_p30_cp141,0.11810307124505925
h_p30_cp142,5.592400111007919
h_p30_cp143,0.15557326724660925
h_p30_cp144,6.418817280775784
h_p30_cp145,0.23138221936915215
h_p30_cp146,6.742328189901855
h_p30_cp147,0.352319398772579
h_p30_cp148,6.41871063459439
h_p30_cp149,0.5261839273323403
h_p30_cp150,5.592154731526534
h_p30_cp151,0.7584808661974876
h_p30_cp152,4.522624747631653
h_p30_cp153,1.048300295918807
h_p30_cp154,3.4361356107519896
